"id","obj_vesion","date_created","message_type","template","notification_type","language"
"1098","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","386","1"
"1099","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","386","2"
"1100","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","386","3"
"1101","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","387","1"
"1102","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","387","2"
"1103","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","387","3"
"1104","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","388","1"
"1105","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","388","2"
"1106","0","2011-04-25T00:00:00.0","TEXT","Baby now eats more food&should eat 3Xa day&a between meal snack.Breastfeed when baby wants.Baby can eat yam,plantain,rice,TZ,ayoyo,alefu,spinach,cassava leaves,bito berise-kenef,pumpkin,beans,baobab,garden eggs&vegetables like okro&tomatoes.Toffees&minerals have too much sugar&can give diahorrea.1-2 X a day add mashed beans,fish,egg or meat to stew,to be sure baby keeps growing strong.Add 1 tablespoon of oil to food to help baby get the best from the food.","388","3"
"1107","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","389","1"
"1108","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","389","2"
"1109","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","389","3"
"1110","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","390","1"
"1111","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","390","2"
"1112","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","390","3"
"1113","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","391","1"
"1114","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","391","2"
"1115","0","2011-04-25T00:00:00.0","TEXT","Baby should now be able to do some of these things:Say""dada""&""mama"" to correct parent,Play clapping game,Stand alone for few seconds,put things into a container&understand simple instructions.As long as baby is learning new things all the time,encourage&praise her.For all children,boys or girls,playing,singing&talking to them helps them learn to think.Dont be afraid to take baby to clinic if U are worried about how baby is growing.  ","391","3"
"1116","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","392","1"
"1117","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","392","2"
"1118","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","392","3"
"1119","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","393","1"
"1120","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","393","2"
"1121","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","393","3"
"1122","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","394","1"
"1123","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","394","2"
"1124","0","2011-04-25T00:00:00.0","TEXT","At one year your baby needs to go to the clinic, even if healthy.Time at clinic gives U a chance to be sure everything is well&baby is growing fine.It's a time to ask questions about baby,what to feed him,or anything else.It's also time to be sure all babys immunizations are complete.Doctor may give some vitamins to help keep baby growing well.Ask about family planning.Each child has a better start at life,if there is more time between pregnancies.","394","3"
"1125","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","395","1"
"1126","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","395","2"
"1127","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","395","3"
"1128","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","396","1"
"1129","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","396","2"
"1130","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","396","3"
"1131","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","397","1"
"1132","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","397","2"
"1133","0","2011-04-25T00:00:00.0","TEXT","When eating more family food,babys faeces change.With different foods,stools come thicker,darker&more smelly!Diarrhoea is runny stools,or an increase in how much&how many times.Breastfed baby suffers less from diarrhoea.Baby can also suffer constipation,when baby pushs hard trying to pass stools or doesnt go for more than 2 days.To prevent constipation&diarrhoea,breastfeed between meals&be sure baby finishes feed from1 breast before offering other.","397","3"
"1134","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","398","1"
"1135","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","398","2"
"1136","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","398","3"
"1137","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","399","1"
"1138","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","399","2"
"1139","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","399","3"
"1140","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","400","1"
"1141","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","400","2"
"1142","0","2011-04-25T00:00:00.0","TEXT","In 1 yr baby has grown&learned alot.Baby's health now depends much on food we give.Boys& girls need the same food which is 3 or more meals a day&a snack.Baby eats what family eats&still needs foods chopped&bones removed.Baby should eat at least 1 soup ladle of staple(yam,rice,TZ) &1 stew ladle of stew/thick soup.Add1 tbsp of meat,fish, or beans each meal.Serve hot,from bowls&spoons that are well washed.Breastmilk is still very important for baby til 2 yrs. ","400","3"
"1143","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","401","1"
"1144","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","401","2"
"1145","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","401","3"
"1146","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","402","1"
"1147","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","402","2"
"1148","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","402","3"
"1149","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","403","1"
"1150","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","403","2"
"1151","0","2011-04-25T00:00:00.0","TEXT","Baby likes banging&can now grab 2 things&bang them together.Baby picks small things off ground like groundnuts&may be crawling or even walking.It is important to keep baby safe.Be sure where baby plays is free from cutlasses,razor blades,bottle stoppers&the like.Never put down near cooking fires or hot pans.Safe toys are soft,can't break easily&have no small or sharp parts.A wooden spoon,a plastic bowl,cups or a big ball can be fun&safe.","403","3"
"1152","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","404","1"
"1153","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","404","2"
"1154","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","404","3"
"1155","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","405","1"
"1156","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","405","2"
"1157","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","405","3"
"1158","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","406","1"
"1159","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","406","2"
"1160","0","2011-04-25T00:00:00.0","TEXT","Baby should now copy others activities,make word-like sounds,tell U wants with gestures,say1word,outside mama&dada,take a few steps,understand&respond to simple instructions&scribble with pencil.Baby may even walk well&say 2 words other than mama or baba.This month baby must go to clinic for a check.Talk to doctor if U think baby is slow.Slow to walk or talk doesn't mean baby is stupid or useless.Keep playing,singing&talking to them.They will soon catch up.","406","3"
"1161","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","407","1"
"1162","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","407","2"
"1163","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","407","3"
"1164","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","408","1"
"1165","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","408","2"
"1166","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","408","3"
